invoice_no,customer_id,invoice_date,country,customer_segment,category,quantity,unit_price,total_price
INV532899,C03755,2023-09-16,Malaysia,Budget,Electronics,1,27600.0,27600.0
INV254393,C02570,2024-09-11,Singapore,Budget,Home & Living,1,67000.0,67000.0
INV752035,C02378,2023-07-16,Indonesia,Premium,Fashion,2,1310400.0,2620900.0
INV914720,C00503,2024-03-01,Indonesia,Regular,Electronics,1,105500.0,105500.0
INV595348,C03991,2023-11-01,Singapore,Budget,Beauty,1,29600.0,29600.0
INV258690,C01302,2024-07-28,Japan,Regular,Food & Beverage,2,275300.0,550600.0
INV713097,C00488,2024-03-18,Indonesia,Regular,Electronics,1,118000.0,118000.0
INV154296,C00689,2023-01-20,Indonesia,Regular,Sports,1,581000.0,581000.0
INV395501,C03250,2023-01-04,Thailand,Budget,Fashion,3,61200.0,183600.0
INV103257,C03028,2024-04-11,Malaysia,Premium,Home & Living,1,431000.0,431000.0
INV296425,C00295,2023-07-23,Philippines,Premium,Fashion,2,1574700.0,3149300.0
INV536416,C02709,2023-06-14,Indonesia,Regular,Fashion,2,118600.0,237200.0
INV878946,C01311,2023-02-11,Japan,Regular,Sports,1,194600.0,194600.0
INV967343,C01335,2023-01-14,Indonesia,Regular,Fashion,1,320500.0,320500.0
INV628441,C02989,2024-06-24,Indonesia,Regular,Home & Living,1,349700.0,349700.0
INV420912,C02659,2024-06-28,Indonesia,Regular,Home & Living,1,112000.0,112000.0
INV298985,C03367,2024-11-06,Singapore,Regular,Electronics,3,255800.0,767300.0
INV310984,C00063,2023-03-24,Australia,Budget,Sports,4,38100.0,152600.0
INV380379,C01991,2024-12-11,Vietnam,Regular,Electronics,1,165600.0,165600.0
INV581837,C03312,2024-09-26,Thailand,Regular,Fashion,1,237900.0,237900.0
INV223413,C03714,2023-09-09,Thailand,Premium,Beauty,3,763300.0,2289800.0
INV482869,C01637,2023-01-22,Malaysia,Premium,Food & Beverage,1,917700.0,917700.0
INV689489,C02656,2023-08-06,Indonesia,Regular,Food & Beverage,1,208000.0,208000.0
INV654660,C01693,2024-06-14,Vietnam,Regular,Sports,7,149200.0,1044300.0
INV791787,C02923,2024-10-22,Indonesia,Regular,Sports,4,265900.0,1063500.0
INV899586,C00935,2023-04-14,Singapore,Budget,Home & Living,1,62000.0,62000.0
INV753427,C00853,2023-06-14,Indonesia,Premium,Home & Living,5,1066500.0,5332500.0
INV871659,C02591,2023-11-15,Vietnam,Budget,Beauty,3,76500.0,229600.0
INV269128,C00021,2023-10-06,Vietnam,Regular,Beauty,2,241300.0,482600.0
INV973514,C01425,2024-05-29,Malaysia,Regular,Home & Living,1,359400.0,359400.0
INV349759,C02386,2023-05-29,Indonesia,Regular,Home & Living,2,153900.0,307800.0
INV230598,C02939,2024-03-07,Thailand,Regular,Books,3,129200.0,387500.0
INV121874,C02733,2023-03-29,Singapore,Budget,Home & Living,1,108100.0,108100.0
INV751687,C00242,2024-11-10,Indonesia,Regular,Books,1,266800.0,266800.0
INV255483,C02892,2024-05-18,Philippines,Regular,Home & Living,7,86000.0,602300.0
INV754090,C01747,2024-07-26,Philippines,Regular,Electronics,1,278500.0,278500.0
INV316867,C01604,2024-10-08,Vietnam,Regular,Electronics,1,182900.0,182900.0
INV171902,C02440,2023-06-25,Indonesia,Budget,Electronics,1,46500.0,46500.0
INV987314,C03272,2023-05-10,Indonesia,Premium,Electronics,2,656800.0,1313600.0
INV199094,C00857,2024-10-17,Philippines,Regular,Home & Living,6,234100.0,1404700.0
INV202100,C01820,2023-02-10,Indonesia,Premium,Fashion,7,1226900.0,8588300.0
INV893826,C02265,2024-01-06,Vietnam,Regular,Electronics,1,154900.0,154900.0
INV105962,C00224,2023-04-12,Philippines,Regular,Electronics,1,379800.0,379800.0
INV992702,C01384,2023-02-18,Thailand,Budget,Food & Beverage,5,49300.0,246600.0
INV947088,C02765,2024-05-16,Singapore,Budget,Electronics,3,26700.0,80000.0
INV417174,C00947,2024-06-11,Philippines,Premium,Fashion,1,727200.0,727200.0
INV605573,C02478,2024-07-30,Indonesia,Premium,Books,4,610900.0,2443600.0
INV806840,C02786,2023-10-16,Thailand,Budget,Fashion,1,24600.0,24600.0
INV135211,C01636,2024-12-17,Indonesia,Budget,Books,3,109000.0,327000.0
INV558856,C03633,2024-08-18,Philippines,Regular,Sports,1,198700.0,198700.0
INV973959,C01038,2024-04-13,Thailand,Budget,Home & Living,4,15500.0,62000.0
INV803278,C00656,2024-03-12,Philippines,Budget,Fashion,1,30800.0,30800.0
INV207539,C02488,2023-09-04,Malaysia,Regular,Electronics,1,189900.0,189900.0
INV732746,C02270,2023-02-21,Philippines,Budget,Fashion,1,102000.0,102000.0
INV450302,C00134,2023-11-14,Japan,Regular,Sports,1,549500.0,549500.0
INV180449,C01846,2023-07-25,Malaysia,Premium,Fashion,1,2854800.0,2854800.0
INV862617,C02492,2024-09-03,Malaysia,Regular,Sports,1,230500.0,230500.0
INV762922,C00717,2024-12-26,Malaysia,Regular,Beauty,1,181800.0,181800.0
INV246391,C01553,2023-10-13,Malaysia,Premium,Electronics,1,1454000.0,1454000.0
INV325140,C01034,2023-05-18,Singapore,Regular,Electronics,5,137800.0,688900.0
INV442916,C03811,2024-01-28,Japan,Regular,Electronics,3,208600.0,625800.0
INV272421,C02710,2023-09-02,Singapore,Budget,Electronics,2,65400.0,130800.0
INV183347,C03074,2024-04-29,Japan,Regular,Electronics,1,105100.0,105100.0
INV604989,C02489,2023-09-22,Indonesia,Regular,Home & Living,1,53500.0,53500.0
INV287325,C03804,2024-12-11,Vietnam,Premium,Electronics,2,791900.0,1583800.0
INV811410,C01849,2024-10-21,Philippines,Regular,Electronics,2,177200.0,354300.0
INV113591,C03904,2023-12-21,Indonesia,Regular,Home & Living,3,414000.0,1242100.0
INV496382,C02736,2024-05-08,Singapore,Regular,Home & Living,2,163500.0,326900.0
INV305571,C02492,2023-06-06,Malaysia,Regular,Beauty,3,464800.0,1394400.0
INV959271,C03577,2023-08-22,Malaysia,Regular,Electronics,1,163400.0,163400.0
INV915136,C01734,2023-05-11,Malaysia,Premium,Sports,1,2378000.0,2378000.0
INV490528,C02488,2024-04-14,Malaysia,Regular,Home & Living,1,223800.0,223800.0
INV709817,C03245,2023-02-10,Indonesia,Premium,Home & Living,2,549200.0,1098400.0
INV386518,C03769,2024-11-09,Singapore,Premium,Sports,1,1702900.0,1702900.0
INV957612,C01921,2023-11-13,Australia,Regular,Home & Living,4,329100.0,1316600.0
INV639588,C02494,2023-09-23,Australia,Premium,Food & Beverage,2,1476100.0,2952200.0
INV187210,C03547,2023-08-16,Singapore,Regular,Fashion,1,261400.0,261400.0
INV917423,C00912,2024-05-22,Thailand,Premium,Fashion,1,1957700.0,1957700.0
INV400399,C03462,2024-11-12,Malaysia,Premium,Electronics,2,1632100.0,3264100.0
INV992119,C00773,2024-08-18,Singapore,Regular,Electronics,2,260200.0,520300.0
INV109524,C00297,2023-08-01,Indonesia,Budget,Electronics,1,87000.0,87000.0
INV517579,C01605,2023-03-17,Indonesia,Budget,Electronics,2,129800.0,259500.0
INV557450,C01712,2023-03-25,Vietnam,Premium,Home & Living,1,922800.0,922800.0
INV597466,C02727,2024-06-08,Singapore,Regular,Sports,2,358700.0,717500.0
INV502097,C01600,2024-12-29,Malaysia,Regular,Electronics,1,287100.0,287100.0
INV871669,C03486,2023-08-17,Indonesia,Regular,Fashion,2,76300.0,152700.0
INV309820,C00195,2023-09-06,Indonesia,Budget,Electronics,1,62800.0,62800.0
INV981564,C02357,2023-06-05,Australia,Budget,Fashion,2,32000.0,63900.0
INV431476,C00184,2024-11-04,Singapore,Regular,Electronics,1,116000.0,116000.0
INV490262,C01802,2024-05-07,Australia,Premium,Books,1,743800.0,743800.0
INV374038,C00664,2024-07-12,Indonesia,Premium,Books,3,1445000.0,4335000.0
INV352701,C03704,2024-06-27,Malaysia,Regular,Beauty,1,294900.0,294900.0
INV318670,C01776,2024-02-17,Indonesia,Regular,Fashion,1,562500.0,562500.0
INV964366,C00102,2024-03-30,Indonesia,Budget,Fashion,3,53400.0,160300.0
INV207220,C02907,2023-02-03,Indonesia,Premium,Electronics,1,2011200.0,2011200.0
INV744468,C00019,2024-06-09,Indonesia,Budget,Sports,1,32900.0,32900.0
INV671719,C03468,2024-07-24,Singapore,Regular,Home & Living,1,281900.0,281900.0
INV106189,C01088,2023-04-15,Philippines,Regular,Sports,1,399200.0,399200.0
INV696626,C01571,2023-05-28,Philippines,Regular,Home & Living,1,295100.0,295100.0
INV963663,C00649,2023-11-26,Singapore,Regular,Beauty,1,93000.0,93000.0
INV232654,C01062,2024-06-16,Malaysia,Budget,Home & Living,4,46600.0,186500.0
INV318811,C02598,2023-12-11,Vietnam,Budget,Electronics,1,57900.0,57900.0
INV810490,C03855,2023-08-26,Indonesia,Regular,Beauty,2,306000.0,612000.0
INV655511,C03884,2023-12-11,Vietnam,Premium,Food & Beverage,1,1081700.0,1081700.0
INV242900,C03841,2024-03-15,Vietnam,Premium,Electronics,4,664900.0,2659800.0
INV386855,C00495,2023-08-08,Indonesia,Regular,Beauty,3,169400.0,508200.0
INV788465,C01562,2023-05-26,Thailand,Regular,Beauty,1,126900.0,126900.0
INV338754,C01965,2023-05-15,Malaysia,Regular,Food & Beverage,2,115600.0,231200.0
INV898530,C03754,2023-10-26,Japan,Regular,Fashion,1,399800.0,399800.0
INV416778,C00730,2023-08-02,Thailand,Budget,Home & Living,1,30900.0,30900.0
INV371099,C02834,2023-03-04,Vietnam,Budget,Beauty,1,17700.0,17700.0
INV388021,C03779,2024-10-13,Vietnam,Premium,Food & Beverage,1,1049800.0,1049800.0
INV301644,C00260,2023-05-25,Indonesia,Budget,Home & Living,3,37700.0,113100.0
INV480925,C02194,2023-01-06,Singapore,Regular,Books,1,188700.0,188700.0
INV962422,C00568,2024-01-26,Indonesia,Regular,Sports,3,91600.0,274800.0
INV922184,C03124,2024-02-04,Indonesia,Premium,Sports,1,608400.0,608400.0
INV891596,C03882,2023-12-12,Malaysia,Premium,Fashion,1,1757800.0,1757800.0
INV573950,C02787,2024-03-24,Indonesia,Regular,Home & Living,1,198000.0,198000.0
INV113173,C02847,2024-03-07,Indonesia,Regular,Fashion,4,148000.0,591900.0
INV213278,C03389,2024-02-18,Philippines,Regular,Home & Living,4,141400.0,565500.0
INV768844,C01189,2024-10-09,Thailand,Regular,Electronics,3,329200.0,987700.0
INV609576,C03619,2023-03-05,Indonesia,Budget,Sports,2,59900.0,119800.0
INV349664,C01634,2023-09-22,Australia,Premium,Home & Living,1,353700.0,353700.0
INV280854,C03984,2023-11-06,Vietnam,Premium,Toys,1,1340400.0,1340400.0
INV129398,C02676,2023-05-08,Indonesia,Regular,Toys,2,92800.0,185600.0
INV426288,C01224,2024-07-08,Singapore,Regular,Fashion,1,209400.0,209400.0
INV662599,C00636,2023-11-12,Singapore,Budget,Fashion,4,87500.0,349800.0
INV690276,C00439,2024-06-08,Indonesia,Regular,Food & Beverage,1,335200.0,335200.0
INV831987,C02826,2023-07-24,Malaysia,Premium,Home & Living,1,815700.0,815700.0
INV127980,C01721,2024-08-03,Thailand,Regular,Fashion,5,203600.0,1018000.0
INV556413,C01089,2023-02-21,Malaysia,Budget,Home & Living,1,50300.0,50300.0
INV531921,C01906,2024-09-11,Vietnam,Regular,Home & Living,1,108800.0,108800.0
INV508717,C02932,2023-09-25,Singapore,Regular,Home & Living,1,130600.0,130600.0
INV110905,C01716,2024-06-13,Indonesia,Budget,Fashion,1,85100.0,85100.0
INV966053,C00404,2023-06-03,Malaysia,Regular,Electronics,2,77200.0,154300.0
INV797194,C01548,2024-02-06,Indonesia,Premium,Food & Beverage,1,1827700.0,1827700.0
INV598562,C01416,2024-07-22,Indonesia,Premium,Food & Beverage,1,820200.0,820200.0
INV878952,C03809,2023-10-26,Vietnam,Regular,Home & Living,2,148200.0,296500.0
INV462339,C00175,2024-07-26,Indonesia,Regular,Beauty,1,68400.0,68400.0
INV760407,C00175,2023-04-24,Indonesia,Regular,Home & Living,2,113000.0,225900.0
INV967058,C02824,2024-04-01,Singapore,Budget,Sports,2,10000.0,20000.0
INV795674,C00708,2024-03-10,Malaysia,Premium,Electronics,2,1505200.0,3010400.0
INV835038,C03708,2024-12-31,Singapore,Budget,Electronics,1,48700.0,48700.0
INV220094,C00887,2024-03-13,Vietnam,Premium,Electronics,1,575100.0,575100.0
INV393947,C03034,2023-05-31,Indonesia,Premium,Beauty,4,732600.0,2930300.0
INV940401,C02027,2024-05-18,Philippines,Regular,Food & Beverage,4,133900.0,535600.0
INV493912,C01653,2024-12-01,Australia,Regular,Fashion,5,314200.0,1570800.0
INV678491,C03940,2024-10-19,Singapore,Regular,Beauty,1,133700.0,133700.0
INV923643,C01102,2023-11-30,Japan,Regular,Electronics,1,387800.0,387800.0
INV714178,C03062,2024-12-08,Indonesia,Premium,Home & Living,2,409600.0,819300.0
INV416786,C01373,2024-03-11,Singapore,Budget,Beauty,1,18600.0,18600.0
INV690975,C02778,2024-03-14,Indonesia,Regular,Home & Living,4,416100.0,1664600.0
INV554044,C03558,2023-06-11,Indonesia,Premium,Beauty,1,539400.0,539400.0
INV727081,C01596,2024-01-12,Singapore,Regular,Electronics,2,144200.0,288300.0
INV769645,C03410,2024-11-24,Thailand,Regular,Electronics,1,367700.0,367700.0
INV291870,C02404,2023-02-11,Vietnam,Premium,Home & Living,3,1481300.0,4443800.0
INV267827,C02143,2024-07-17,Malaysia,Regular,Home & Living,1,274700.0,274700.0
INV832207,C03107,2024-04-10,Thailand,Budget,Fashion,1,78000.0,78000.0
INV889090,C01063,2023-11-11,Singapore,Budget,Food & Beverage,1,61100.0,61100.0
INV849989,C03827,2023-10-12,Singapore,Premium,Beauty,1,944600.0,944600.0
INV848613,C02135,2023-12-07,Indonesia,Budget,Electronics,2,71900.0,143800.0
INV942434,C01392,2023-10-25,Australia,Premium,Home & Living,1,1760200.0,1760200.0
INV590537,C02252,2023-11-17,Singapore,Regular,Electronics,1,170000.0,170000.0
INV355033,C02849,2024-01-24,Singapore,Regular,Fashion,4,512000.0,2047900.0
INV409238,C02443,2023-10-29,Japan,Premium,Toys,2,1824400.0,3648700.0
INV800469,C01932,2024-04-08,Vietnam,Premium,Fashion,2,374400.0,748800.0
INV142820,C02459,2023-06-25,Indonesia,Budget,Electronics,2,36300.0,72600.0
INV614184,C00040,2023-04-09,Thailand,Budget,Electronics,3,30100.0,90300.0
INV505144,C02128,2024-11-09,Vietnam,Regular,Fashion,5,45600.0,228100.0
INV359167,C00491,2024-06-07,Indonesia,Regular,Beauty,4,490900.0,1963700.0
INV864948,C01278,2023-03-23,Thailand,Budget,Beauty,1,162400.0,162400.0
INV647603,C02046,2024-11-21,Indonesia,Premium,Books,1,441600.0,441600.0
INV345924,C03210,2023-03-21,Vietnam,Regular,Fashion,1,100200.0,100200.0
INV376790,C02338,2024-11-22,Singapore,Budget,Home & Living,1,11600.0,11600.0
INV889453,C02352,2023-06-27,Indonesia,Regular,Electronics,1,155300.0,155300.0
INV401713,C02277,2023-02-17,Indonesia,Regular,Electronics,1,121300.0,121300.0
INV338337,C02583,2024-01-11,Malaysia,Budget,Fashion,7,57600.0,403000.0
INV266079,C01213,2023-11-17,Thailand,Premium,Electronics,1,1506200.0,1506200.0
INV787216,C02218,2023-03-10,Singapore,Regular,Electronics,1,543800.0,543800.0
INV767142,C02968,2024-05-19,Singapore,Regular,Food & Beverage,8,529100.0,4232700.0
INV453852,C01463,2023-03-05,Indonesia,Regular,Beauty,2,178900.0,357900.0
INV241034,C02293,2024-05-01,Indonesia,Regular,Electronics,1,171800.0,171800.0
INV576632,C02228,2023-09-11,Singapore,Budget,Beauty,5,36200.0,180800.0
INV145798,C02811,2023-07-17,Indonesia,Budget,Home & Living,7,32000.0,223800.0
INV252067,C03131,2023-02-18,Indonesia,Budget,Food & Beverage,1,81400.0,81400.0
INV301656,C01535,2023-02-20,Malaysia,Budget,Sports,2,57500.0,115000.0
INV381509,C03094,2023-02-09,Indonesia,Regular,Electronics,1,506700.0,506700.0
INV929259,C02308,2023-01-25,Indonesia,Budget,Electronics,6,66100.0,396800.0
INV586155,C03630,2024-05-12,Malaysia,Regular,Books,1,286900.0,286900.0
INV857367,C00258,2023-01-19,Indonesia,Budget,Toys,5,10000.0,50000.0
INV767671,C02294,2023-01-29,Indonesia,Premium,Fashion,2,734000.0,1468000.0
INV236495,C02822,2023-04-05,Vietnam,Premium,Home & Living,4,1292100.0,5168400.0
INV980955,C00483,2023-04-02,Singapore,Premium,Sports,1,1436700.0,1436700.0
INV304571,C00909,2024-01-05,Malaysia,Regular,Electronics,1,94600.0,94600.0
INV358083,C02193,2023-07-04,Indonesia,Premium,Home & Living,1,451700.0,451700.0
INV669661,C00023,2024-05-29,Vietnam,Regular,Food & Beverage,1,180200.0,180200.0
INV165356,C01830,2023-11-13,Indonesia,Regular,Fashion,2,311200.0,622400.0
INV741640,C01432,2024-08-06,Indonesia,Regular,Home & Living,1,74900.0,74900.0
INV110279,C00519,2023-06-23,Indonesia,Budget,Electronics,1,96500.0,96500.0
INV974256,C00134,2024-03-15,Japan,Regular,Electronics,2,303900.0,607800.0
INV609116,C02958,2023-06-15,Indonesia,Premium,Home & Living,1,1138700.0,1138700.0
INV684229,C03832,2023-05-06,Indonesia,Regular,Electronics,1,222200.0,222200.0
INV153260,C00438,2023-05-07,Thailand,Premium,Home & Living,1,1334600.0,1334600.0
INV309583,C02410,2024-01-29,Australia,Premium,Beauty,1,680400.0,680400.0
INV484062,C03680,2023-10-01,Australia,Budget,Beauty,4,27500.0,110100.0
INV389094,C01253,2023-10-19,Indonesia,Regular,Fashion,5,134000.0,669800.0
INV552870,C01661,2023-02-25,Thailand,Budget,Food & Beverage,1,57900.0,57900.0
INV571818,C01622,2024-02-03,Indonesia,Regular,Home & Living,1,310600.0,310600.0
INV384084,C01074,2024-01-26,Singapore,Budget,Sports,1,58700.0,58700.0
INV246995,C03906,2024-03-19,Malaysia,Budget,Home & Living,2,59100.0,118200.0
INV134553,C03549,2024-12-01,Malaysia,Budget,Books,1,23200.0,23200.0
INV542333,C00626,2024-12-30,Philippines,Budget,Electronics,10,48600.0,485900.0
INV464968,C03474,2023-07-24,Indonesia,Budget,Electronics,1,65500.0,65500.0
INV238761,C01448,2023-03-29,Japan,Regular,Books,1,164600.0,164600.0
INV362219,C03148,2023-11-23,Australia,Budget,Home & Living,1,115900.0,115900.0
INV982111,C02670,2024-05-02,Vietnam,Regular,Home & Living,1,152400.0,152400.0
INV605914,C02034,2023-07-21,Japan,Regular,Fashion,1,518100.0,518100.0
INV385813,C01592,2023-02-08,Malaysia,Regular,Electronics,1,154500.0,154500.0
INV922948,C03572,2023-06-18,Malaysia,Regular,Home & Living,6,139600.0,837700.0
INV167776,C01746,2024-10-27,Indonesia,Regular,Books,2,517000.0,1034100.0
INV225102,C01912,2023-11-07,Indonesia,Regular,Sports,1,281200.0,281200.0
INV251465,C03864,2024-01-08,Japan,Regular,Electronics,1,174500.0,174500.0
INV559807,C00729,2023-08-19,Thailand,Budget,Fashion,1,22300.0,22300.0
INV616731,C00777,2024-06-25,Indonesia,Regular,Beauty,3,254400.0,763100.0
INV904459,C01946,2023-03-02,Malaysia,Premium,Fashion,1,1822600.0,1822600.0
INV106539,C00600,2023-01-28,Indonesia,Premium,Beauty,1,1457500.0,1457500.0
INV655447,C01534,2024-08-04,Malaysia,Premium,Home & Living,1,413600.0,413600.0
INV158727,C01390,2023-06-27,Indonesia,Budget,Electronics,1,42000.0,42000.0
INV768047,C00934,2024-02-21,Malaysia,Regular,Fashion,3,192100.0,576400.0
INV755879,C00913,2023-12-15,Singapore,Budget,Fashion,1,104700.0,104700.0
INV800750,C01340,2023-09-03,Indonesia,Budget,Beauty,1,132400.0,132400.0
INV639972,C01361,2023-07-31,Malaysia,Regular,Fashion,4,157400.0,629600.0
INV295232,C01920,2023-04-30,Thailand,Budget,Sports,1,18600.0,18600.0
INV439702,C03102,2023-07-18,Japan,Premium,Fashion,1,78300.0,78300.0
INV776653,C02561,2023-11-01,Malaysia,Regular,Home & Living,1,223800.0,223800.0
INV784422,C02770,2023-07-18,Malaysia,Regular,Home & Living,3,145400.0,436300.0
INV551062,C02190,2023-08-08,Indonesia,Regular,Electronics,1,85000.0,85000.0
INV511893,C01212,2023-02-17,Indonesia,Regular,Beauty,2,272300.0,544600.0
INV105985,C00151,2023-06-08,Indonesia,Regular,Sports,3,68000.0,204100.0
INV617421,C02316,2023-07-31,Malaysia,Regular,Electronics,5,390400.0,1952100.0
INV158835,C00243,2024-02-27,Singapore,Regular,Food & Beverage,1,238200.0,238200.0
INV768944,C00271,2023-05-13,Philippines,Premium,Electronics,3,1561600.0,4684700.0
INV760559,C02684,2023-02-09,Thailand,Regular,Electronics,1,176200.0,176200.0
INV133617,C00224,2024-05-25,Philippines,Regular,Fashion,1,328300.0,328300.0
INV358460,C02139,2024-04-01,Singapore,Regular,Beauty,3,152100.0,456200.0
INV348845,C00480,2024-04-26,Vietnam,Regular,Beauty,2,176200.0,352500.0
INV539639,C00220,2024-02-10,Thailand,Regular,Electronics,1,69100.0,69100.0
INV353688,C00316,2023-02-14,Indonesia,Budget,Electronics,1,28800.0,28800.0
INV555468,C02167,2023-04-03,Singapore,Regular,Electronics,3,296400.0,889100.0
INV773951,C02291,2024-09-15,Vietnam,Regular,Sports,2,417300.0,834700.0
INV570642,C02365,2023-01-17,Indonesia,Budget,Fashion,3,63800.0,191500.0
INV114797,C01363,2024-09-12,Malaysia,Premium,Home & Living,1,726300.0,726300.0
INV503155,C00549,2023-10-03,Thailand,Regular,Electronics,1,73500.0,73500.0
INV552528,C00804,2024-10-21,Indonesia,Regular,Home & Living,2,82900.0,165900.0
INV146486,C01034,2023-01-23,Singapore,Regular,Electronics,1,268400.0,268400.0
INV451522,C02542,2023-12-11,Vietnam,Premium,Home & Living,1,715000.0,715000.0
INV875357,C01144,2023-08-31,Indonesia,Budget,Food & Beverage,6,75000.0,450300.0
INV712284,C03711,2023-03-08,Indonesia,Regular,Home & Living,1,166100.0,166100.0
INV392093,C02400,2024-08-16,Malaysia,Regular,Home & Living,2,106000.0,211900.0
INV387020,C02979,2023-07-12,Indonesia,Budget,Beauty,1,85300.0,85300.0
INV743016,C01314,2023-10-02,Thailand,Premium,Home & Living,1,2353400.0,2353400.0
INV784719,C00944,2023-03-11,Indonesia,Budget,Home & Living,2,98700.0,197400.0
INV507646,C01163,2024-10-28,Vietnam,Premium,Home & Living,1,363000.0,363000.0
INV481671,C01267,2023-03-29,Thailand,Premium,Electronics,1,915400.0,915400.0
INV928726,C03566,2023-07-11,Malaysia,Budget,Electronics,1,35600.0,35600.0
INV559996,C03261,2024-07-26,Malaysia,Regular,Fashion,1,247600.0,247600.0
INV832703,C03129,2024-09-16,Indonesia,Regular,Home & Living,3,487000.0,1461000.0
INV536740,C02307,2023-06-05,Vietnam,Budget,Sports,1,61600.0,61600.0
INV281251,C02558,2024-11-02,Indonesia,Regular,Fashion,1,292900.0,292900.0
INV440178,C03520,2023-05-23,Singapore,Premium,Food & Beverage,2,846100.0,1692300.0
INV449334,C01241,2023-12-11,Malaysia,Regular,Beauty,1,127300.0,127300.0
INV916227,C03093,2023-11-08,Indonesia,Budget,Beauty,2,27700.0,55500.0
